,LakeID,LATmean,NOPmean,SMBmean,WAEmean,LATsm,NOPsm,SMBsm,WAEsm,NOPratio,LATratio,SMBratio,WAEratio,BFI_NOP,BFI_LAT,BFI_SMB,BFI_WAE,BFI_NOP_Pct,BFI_LAT_Pct,BFI_SMB_Pct,BFI_WAE_Pct
0,38029000,16.2442371,20.39890911,9.018023491,13.54145191,,20.80952380952381,,15.909090909090908,1.0201292479568191,,,1.1748438066188804,31.792730787038963,,,53.13699028556521,0.5555555555555556,,,0.5650118203309693
0,38000400,16.2442371,20.39890911,9.018023491,13.54145191,,19.4375,,,0.9528695821518859,,,,27.757367134234755,,,,0.3386243386243386,,,
0,38001400,16.2442371,20.39890911,9.018023491,13.54145191,,11.767441860465116,,,0.5768662332387399,,,,5.198375361405021,,,,0.005291005291005291,,,
0,38002400,16.2442371,20.39890911,9.018023491,13.54145191,,21.972972972972972,4.351851851851852,15.02127659574468,1.0771641196342863,,0.4825726897024616,1.1092810944926719,35.214639673370684,,17.64132616681166,49.38566214797976,0.6701940035273368,,0.04484304932735426,0.4728132387706856
0,38081700,16.2442371,20.39890911,9.018023491,13.54145191,,22.794520547945204,14.31578947368421,12.643564356435643,1.117438213241061,,1.587464202989867,0.9336934060297264,37.630955775234106,,70.08309884843963,39.338990572272806,0.7425044091710759,,0.7937219730941704,0.18912529550827423
0,38000200,16.2442371,20.39890911,9.018023491,13.54145191,,17.40909090909091,,15.5,0.8534324465692424,,,1.1446335373058236,21.79145877196437,,,51.40843712412878,0.15343915343915343,,,0.5141843971631206
0,38005300,16.2442371,20.39890911,9.018023491,13.54145191,,19.5,,14.27659574468085,0.955933471483564,,,1.0542884056722135,27.94119064119547,,,46.23912329619238,0.3474426807760141,,,0.3664302600472813
0,38066800,16.2442371,20.39890911,9.018023491,13.54145191,,21.48148148148148,,15.083333333333334,1.0530701110360248,,,1.1138638185610434,33.7690766396536,,,49.64787371896204,0.6208112874779541,,,0.4799054373522459
0,38041500,16.2442371,20.39890911,9.018023491,13.54145191,,28.166666666666668,12.384615384615385,17.894736842105264,1.3807927921429257,,1.3733181552449103,1.3214784471442447,53.431383606414244,,59.91902552408524,61.527043642245026,0.9647266313932981,,0.5246636771300448,0.7565011820330969
0,38077300,16.2442371,20.39890911,9.018023491,13.54145191,,20.22222222222222,,,0.991338414871844,,,,30.06537338829703,,,,0.4497354497354497,,,
0,38048800,16.2442371,20.39890911,9.018023491,13.54145191,,26.208333333333332,10.545454545454545,18.487179487179485,1.2847909264170123,,1.1693753687799686,1.3652287516914785,47.671580388311924,,50.23923242292289,64.03032245963189,0.9153439153439153,,0.36771300448430494,0.7848699763593381
0,38055200,16.2442371,20.39890911,9.018023491,13.54145191,,16.933333333333334,,12.655172413793103,0.8301097495959837,,,0.934550630013876,20.392171955342214,,,39.3880387026455,0.09964726631393298,,,0.1938534278959811
0,38039300,16.2442371,20.39890911,9.018023491,13.54145191,,,7.3428571428571425,13.2421875,,,0.8142424057982689,0.9779001238575459,,,33.38345799396784,41.86838417238149,,,0.12556053811659193,0.2624113475177305
0,38066400,16.2442371,20.39890911,9.018023491,13.54145191,,,8.98076923076923,17.285714285714285,,,0.9958689107133122,1.2765037604977387,,,42.00404722754237,58.953708860557676,,,0.2062780269058296,0.7056737588652482
0,38067400,16.2442371,20.39890911,9.018023491,13.54145191,,17.071428571428573,,,0.8368794860240726,,,,20.79833437072208,,,,0.11816578483245149,,,
0,38043200,16.2442371,20.39890911,9.018023491,13.54145191,,,,14.344262295081966,,,,1.059285399410466,,,,46.52503830192857,,,,0.3829787234042553
0,38021800,16.2442371,20.39890911,9.018023491,13.54145191,,13.777777777777779,,,0.6754173815610367,,,,11.111127337236926,,,,0.015873015873015872,,,
0,38072700,16.2442371,20.39890911,9.018023491,13.54145191,,20.733333333333334,14.76923076923077,,1.0163942209620116,,1.6377458745777813,,31.568641178553523,,72.46963178832996,,0.5432098765432098,,0.8609865470852018,
0,38049800,16.2442371,20.39890911,9.018023491,13.54145191,,21.327868852459016,,12.821138211382113,1.0455396775116577,,,0.9468067602052367,33.31727484476778,,,40.08930264603235,0.6014109347442681,,,0.2198581560283688
0,38070700,16.2442371,20.39890911,9.018023491,13.54145191,,16.666666666666668,,,0.8170371551141573,,,,19.607858325643182,,,,0.0890652557319224,,,
0,38020700,16.2442371,20.39890911,9.018023491,13.54145191,22.3125,32.0,14.5,,1.568711337819182,1.3735640438294268,1.6078911320724572,,64.70589203333793,69.60224848426022,71.05262785527009,,0.9911816578483245,0.8831168831168831,0.8340807174887892,
0,38081100,16.2442371,20.39890911,9.018023491,13.54145191,,19.40625,,11.465116279069768,0.9513376374860468,,,0.8466681678796265,27.665455380754402,,,34.35963242851409,0.3333333333333333,,,0.0851063829787234
0,38077900,16.2442371,20.39890911,9.018023491,13.54145191,,22.285714285714285,14.333333333333334,14.836363636363636,1.0924953959812158,,1.5894096248072564,1.0956257670868645,36.13446695144435,,70.17543494432826,48.60433977335411,0.6957671957671958,,0.8004484304932735,0.4491725768321513
0,38063000,16.2442371,20.39890911,9.018023491,13.54145191,,21.9,,13.612244897959183,1.0735868218200026,,,1.005227872788656,35.00001330848683,,,43.43200700276108,0.6631393298059964,,,0.30260047281323876
0,38056800,16.2442371,20.39890911,9.018023491,13.54145191,,18.5,,17.0,0.9069112421767146,,,1.2554045247870322,25.000014529824078,,,57.74646538272904,0.24691358024691357,,,0.6702127659574468
0,38052800,16.2442371,20.39890911,9.018023491,13.54145191,,21.17948717948718,16.0,11.46875,1.0382656771142982,,1.774224697459263,0.8469365084500751,32.88085821285768,,78.94736405374661,34.374986179140535,0.5908289241622575,,0.9551569506726457,0.08747044917257683
0,38065700,16.2442371,20.39890911,9.018023491,13.54145191,,17.0,,,0.8333778982164404,,,,20.588250362766978,,,,0.10846560846560846,,,
0,38042800,16.2442371,20.39890911,9.018023491,13.54145191,,17.352941176470587,,,0.8506798615012107,,,,21.626312519721584,,,,0.14109347442680775,,,
0,38052000,16.2442371,20.39890911,9.018023491,13.54145191,,26.7,,,1.30889352249288,,,,49.117658643069525,,,,0.9329805996472663,,,
0,38005600,16.2442371,20.39890911,9.018023491,13.54145191,,20.933333333333334,,19.235294117647058,1.0261986668233816,,,1.4204750159355002,32.15687640082781,,,67.19137023868241,0.564373897707231,,,0.8439716312056738
0,38070100,16.2442371,20.39890911,9.018023491,13.54145191,,26.25,16.0,11.586206896551724,1.2868335193047977,,1.774224697459263,0.8556103860617502,47.7941293929524,,78.94736405374661,34.87128293214875,0.917989417989418,,0.9551569506726457,0.09219858156028368
0,38055400,16.2442371,20.39890911,9.018023491,13.54145191,,21.553846153846155,,,1.056617588598401,,,,33.981913885319806,,,,0.6278659611992945,,,
0,38078200,16.2442371,20.39890911,9.018023491,13.54145191,,22.357142857142858,,11.178571428571429,1.0959969837888481,,,0.8255075971813889,36.34455095939946,,,33.14887952197084,0.6984126984126984,,,0.07565011820330969
0,38057300,16.2442371,20.39890911,9.018023491,13.54145191,,17.272727272727273,,18.384615384615383,0.8467475971183085,,,1.3576546670773788,21.390389302231906,,,63.596953006052395,0.13580246913580246,,,0.7825059101654847
0,38072600,16.2442371,20.39890911,9.018023491,13.54145191,,22.833333333333332,14.875,20.5,1.1193409025063954,,1.6494745234191586,1.513870162243186,37.745111012433455,,73.02631190488921,72.5351979861297,0.7486772486772487,,0.8677130044843049,0.9054373522458629
0,38063500,16.2442371,20.39890911,9.018023491,13.54145191,,17.594594594594593,,,0.8625262507772697,,,,22.337057780339155,,,,0.1675485008818342,,,
0,38026400,16.2442371,20.39890911,9.018023491,13.54145191,,16.823529411764707,,,0.8247269165740552,,,,20.069219284289673,,,,0.09347442680776014,,,
0,38071800,16.2442371,20.39890911,9.018023491,13.54145191,,21.6875,,16.977777777777778,1.063169598092297,,,1.253763473120644,34.3750133848204,,,57.65256866778682,0.6419753086419753,,,0.6619385342789598
0,38065600,16.2442371,20.39890911,9.018023491,13.54145191,,17.113636363636363,,10.404411764705882,0.8389486060922187,,,0.7683379768917175,20.92247492087736,,,29.877782304471967,0.12345679012345678,,,0.04491725768321513
0,38055700,16.2442371,20.39890911,9.018023491,13.54145191,,19.61111111111111,,14.0,0.9613803858509916,,,1.0338625498246148,28.2679879869034,,,45.0704088655285,0.36331569664902996,,,0.3463356973995272
0,38020600,16.2442371,20.39890911,9.018023491,13.54145191,18.7,,15.3,,,1.1511774843522815,1.6966023669454202,,,53.18180058082586,75.26315382779089,,,0.7142857142857143,0.9147982062780269,
0,38002600,16.2442371,20.39890911,9.018023491,13.54145191,,,,11.335766423357665,,,,0.8371160270477721,,,,33.81308373468131,,,,0.08274231678486997
0,38073600,16.2442371,20.39890911,9.018023491,13.54145191,,,,13.73076923076923,,,,1.013980577712603,,,,43.932814049882296,,,,0.31678486997635935
0,38055300,16.2442371,20.39890911,9.018023491,13.54145191,,18.31111111111111,,,0.8976514877520874,,,,24.444459042120585,,,,0.2275132275132275,,,
0,38075300,16.2442371,20.39890911,9.018023491,13.54145191,,19.77777777777778,,,0.9695507574021333,,,,28.7581840054653,,,,0.38095238095238093,,,
0,38025100,16.2442371,20.39890911,9.018023491,13.54145191,,17.24,,,0.8451432332500842,,,,21.29413262949611,,,,0.13227513227513227,,,
0,38040000,16.2442371,20.39890911,9.018023491,13.54145191,16.696969696969695,22.0,,18.75,1.0784890447506876,1.0278703514472647,,1.3846373435151091,35.29413091962397,44.077121068048164,,65.14083168442937,0.673721340388007,0.5194805194805194,,0.8085106382978723
0,38072500,16.2442371,20.39890911,9.018023491,13.54145191,,26.857142857142858,13.818181818181818,,1.3165970156696705,,1.5322849659875453,,49.57984346057074,,67.46411140141711,,0.9365079365079365,,0.7040358744394619,
0,38054900,16.2442371,20.39890911,9.018023491,13.54145191,,15.73076923076923,,,0.7711573764039007,,,,16.855219144487897,,,,0.054673721340388004,,,
0,38039700,16.2442371,20.39890911,9.018023491,13.54145191,,23.516129032258064,,13.344827586206897,1.1528130698288142,,,0.9854798196604088,39.753333411058016,,,42.302074683611146,0.8148148148148148,,,0.27423167848699764
0,38039600,16.2442371,20.39890911,9.018023491,13.54145191,,26.68421052631579,,11.160919540229886,1.3081194872932982,,,0.8242040524463884,49.071219020258404,,,33.07429407721994,0.9312169312169312,,,0.07092198581560284
0,38028900,16.2442371,20.39890911,9.018023491,13.54145191,,13.5,,25.0,0.6618000956424673,,,1.8461831246868121,10.294133972967089,,,91.5492827619305,0.013227513227513227,,,0.9775413711583925
0,38044100,16.2442371,20.39890911,9.018023491,13.54145191,,15.25,,,0.7475889969294539,,,,15.441192167867035,,,,0.04409171075837742,,,
0,38071600,16.2442371,20.39890911,9.018023491,13.54145191,,19.5,,,0.955933471483564,,,,27.94119064119547,,,,0.3474426807760141,,,
0,38024200,16.2442371,20.39890911,9.018023491,13.54145191,,,2.142857142857143,14.277777777777779,,,0.23761937912400843,1.0543756956544683,,,6.015039172582572,46.244117802306334,,,0.02242152466367713,0.36879432624113473
0,38053800,16.2442371,20.39890911,9.018023491,13.54145191,,16.357142857142858,,,0.8018636079477515,,,,18.69749429117108,,,,0.07760141093474426,,,
0,38007000,16.2442371,20.39890911,9.018023491,13.54145191,,17.541666666666668,14.0,13.319148936170214,0.8599316057576506,,1.552446610276855,0.9835835200459102,22.181387423093156,,68.42104912244457,42.19357334389434,0.16049382716049382,,0.7443946188340808,0.26713947990543735
0,38008000,16.2442371,20.39890911,9.018023491,13.54145191,,16.804878048780488,12.7,14.591836734693878,0.8238125851809576,,1.4082908536082899,1.0775681095110783,20.014362341035973,,61.578944417098256,47.571127498173524,0.09171075837742504,,0.5426008968609866,0.408983451536643
0,38022600,16.2442371,20.39890911,9.018023491,13.54145191,15.320754716981131,,11.0,,,0.9431501536616411,1.2197794795032433,,,37.82160096207497,52.631576725491534,,,0.37662337662337664,0.4103139013452915,
0,38055900,16.2442371,20.39890911,9.018023491,13.54145191,,22.28,1.4594594594594594,14.923076923076923,1.0922152689566054,,0.16183806361959494,1.1020293113515125,36.11766023080795,,2.4182095531994485,48.97073394774406,0.6931216931216931,,0.008968609865470852,0.4515366430260047
0,38040400,16.2442371,20.39890911,9.018023491,13.54145191,21.647058823529413,24.923076923076923,15.318181818181818,15.791666666666666,1.2217847919553244,1.3325992898447299,1.6986185313743511,1.1661723404271698,43.89141493747882,66.57751708743382,75.35884759989364,52.6408315077455,0.8800705467372134,0.8701298701298701,0.9192825112107623,0.557919621749409
0,38009800,16.2442371,20.39890911,9.018023491,13.54145191,,22.5,,10.957446808510639,1.1030001594041123,,,0.8091781355010284,36.76471897530966,,,32.214550128225824,0.716931216931217,,,0.05200945626477541
0,38001600,16.2442371,20.39890911,9.018023491,13.54145191,,20.4,,,1.0000534778597283,,,,30.588249141429717,,,,0.48853615520282184,,,
0,38070300,16.2442371,20.39890911,9.018023491,13.54145191,,17.0,,12.1875,0.8333778982164404,,,0.900014273284821,20.588250362766978,,,37.411958053053176,0.10846560846560846,,,0.15839243498817968
0,38022900,16.2442371,20.39890911,9.018023491,13.54145191,23.2,30.2,14.0,17.47826086956522,1.4804713250668529,1.4281988041161995,1.552446610276855,1.2907228106506061,59.41177503286941,73.63633776157452,68.42104912244457,59.767285986920434,0.982363315696649,0.9090909090909091,0.7443946188340808,0.7139479905437353
0,38005100,16.2442371,20.39890911,9.018023491,13.54145191,,19.0,,14.555555555555555,0.9314223568301393,,,1.0748888414843218,26.470602585509774,,,47.41782673908417,0.29365079365079366,,,0.40189125295508277
0,38000300,16.2442371,20.39890911,9.018023491,13.54145191,,21.405405405405407,,,1.0493406921898583,,,,33.54532350205179,,,,0.6119929453262787,,,
0,38003800,16.2442371,20.39890911,9.018023491,13.54145191,,19.7,,,0.9657379173449339,,,,28.529425863469747,,,,0.37037037037037035,,,
0,38070900,16.2442371,20.39890911,9.018023491,13.54145191,,18.06451612903226,,14.8125,0.8855628519946995,,,1.0938635013769362,23.71917977164621,,,48.50350750560366,0.19929453262786595,,,0.4444444444444444
0,38009000,16.2442371,20.39890911,9.018023491,13.54145191,,24.90909090909091,11.5,13.307692307692308,1.2210991663706132,,1.2752240012988452,0.9827374786794416,43.850279607249846,,55.26315545831704,42.14516505386684,0.8783068783068783,,0.45739910313901344,0.2647754137115839
0,38061600,16.2442371,20.39890911,9.018023491,13.54145191,,17.25,,,0.8456334555431527,,,,21.323544390609825,,,,0.13403880070546736,,,
0,38023300,16.2442371,20.39890911,9.018023491,13.54145191,,23.15625,,,1.1351709973867323,,,,38.694865798397146,,,,0.7901234567901234,,,
0,38065800,16.2442371,20.39890911,9.018023491,13.54145191,,18.714285714285715,1.0,11.166666666666666,0.9174160055996109,,0.11088904359120394,0.8246284623601094,25.630266553689374,,2.0689814161406294e-06,33.09857771039465,0.2742504409171076,,0.004484304932735426,0.07328605200945626
0,38056100,16.2442371,20.39890911,9.018023491,13.54145191,,22.22222222222222,4.90625,15.932203389830509,1.0893828734855429,,0.5440493701193443,1.1765506014953244,35.94772561103982,,20.559210919180682,53.234648656267844,0.6860670194003528,,0.05829596412556054,0.5673758865248227
0,38003600,16.2442371,20.39890911,9.018023491,13.54145191,,19.18,,20.0,0.9402463581053722,,,1.4769464997494497,27.000014285556624,,,70.4225218999296,0.31040564373897706,,,0.8817966903073287
0,38064400,16.2442371,20.39890911,9.018023491,13.54145191,,23.73170731707317,13.0,15.44186046511628,1.1633811979405975,,1.441557566685651,1.140340088178645,40.387387112486614,,63.15789165679355,51.162777114105516,0.8253968253968254,,0.6076233183856502,0.5059101654846335
0,38019300,16.2442371,20.39890911,9.018023491,13.54145191,,23.0,,,1.127511274057537,,,,38.235307030995365,,,,0.7707231040564374,,,
0,38061900,16.2442371,20.39890911,9.018023491,13.54145191,,26.939393939393938,10.75,17.125,1.3206291470845195,,1.1920572186054423,1.2646354404104663,49.82175837882207,,51.31578735907879,58.27463440427907,0.9400352733686067,,0.38565022421524664,0.6855791962174941
0,38078400,16.2442371,20.39890911,9.018023491,13.54145191,,20.266666666666666,14.235294117647058,10.38888888888889,0.9935171806188151,,1.5785381499453737,0.7671916540365198,30.1960923265802,,69.65943911436247,29.812192687416733,0.455026455026455,,0.7668161434977578,0.0425531914893617
0,38023000,16.2442371,20.39890911,9.018023491,13.54145191,,19.8,,,0.9706401402756188,,,,28.82354347460689,,,,0.3835978835978836,,,
0,38070500,16.2442371,20.39890911,9.018023491,13.54145191,,,,11.842592592592593,,,,0.8745437838794197,,,,35.954602789887375,,,,0.12293144208037825
0,38023200,16.2442371,20.39890911,9.018023491,13.54145191,,20.58823529411765,,16.5,1.009281191611606,,,1.218480862293296,31.141882291805523,,,55.63378929652897,0.5149911816578483,,,0.6252955082742316
0,38068600,16.2442371,20.39890911,9.018023491,13.54145191,,18.075,8.090909090909092,10.106666666666667,0.8860767947213035,,0.8971931708742865,0.7463502978733887,23.750014682491226,,37.32057318905223,28.619704407650463,0.20282186948853614,,0.15695067264573992,0.030732860520094562
0,38018000,16.2442371,20.39890911,9.018023491,13.54145191,13.5,18.714285714285715,,14.657894736842104,0.9174160055996109,0.831063959291754,,1.0824463162637414,25.630266553689374,29.545446505294066,,47.85024582105494,0.2742504409171076,0.18181818181818182,,0.4231678486997636
0,38064000,16.2442371,20.39890911,9.018023491,13.54145191,10.0,26.03125,9.25,19.333333333333332,1.2761099066439243,0.6156029328087067,1.0257236532186365,1.4277149497578014,47.150747118589905,13.636362031378438,43.42105116060227,67.6056204516628,0.908289241622575,0.06493506493506493,0.23542600896860988,0.851063829787234
0,38060500,16.2442371,20.39890911,9.018023491,13.54145191,,19.875,,11.714285714285714,0.9743168074736325,,,0.8650686641389633,29.04413168295974,,,35.41246104289951,0.400352733686067,,,0.10401891252955082
0,38006700,16.2442371,20.39890911,9.018023491,13.54145191,,18.0,,,0.8824001275232898,,,,23.529426474138372,,,,0.19223985890652556,,,
0,38021100,16.2442371,20.39890911,9.018023491,13.54145191,,26.0,14.0,16.830188679245282,1.2745779619780853,,1.552446610276855,1.2428644129967068,47.058835365109545,,68.42104912244457,57.02895274967996,0.9065255731922398,,0.7443946188340808,0.6477541371158393
0,38052600,16.2442371,20.39890911,9.018023491,13.54145191,,29.636363636363637,12.0,25.5,1.4528406140029924,,1.3306685230944473,1.8831067871805485,57.7540212246419,,57.89473419114255,93.66195884813062,0.9788359788359788,,0.5,0.9858156028368794
0,38022000,16.2442371,20.39890911,9.018023491,13.54145191,,21.07547169811321,,11.935643564356436,1.0331666063349212,,,0.8814153492316642,32.57493036382777,,,36.34777591557367,0.582010582010582,,,0.13711583924349882
0,38074100,16.2442371,20.39890911,9.018023491,13.54145191,,20.72222222222222,14.5,15.177777777777777,1.0158495295252687,,1.6078911320724572,1.1208382881431935,31.53596144398273,,71.05262785527009,50.0469347574665,0.5396825396825397,,0.8340807174887892,0.48936170212765956
0,38067000,16.2442371,20.39890911,9.018023491,13.54145191,,23.26530612244898,,,1.1405171716287419,,,,39.01561906054287,,,,0.798941798941799,,,
0,38010400,16.2442371,20.39890911,9.018023491,13.54145191,,18.307692307692307,13.9,13.181818181818182,0.8974838903869358,,1.5413577059177348,0.9734420111985009,24.434403739175725,,67.89473337587948,41.613302542655624,0.22486772486772486,,0.7174887892376681,0.2576832151300236
0,38059600,16.2442371,20.39890911,9.018023491,13.54145191,,23.207792207792206,,21.1,1.137697711316103,,,1.5581785572356697,38.846460508682924,,,75.07040928956981,0.7954144620811288,,,0.9243498817966903
0,38081200,16.2442371,20.39890911,9.018023491,13.54145191,,21.73913043478261,,20.0,1.0657006371054225,,,1.4769464997494497,34.52686758622273,,,70.4225218999296,0.6472663139329806,,,0.8817966903073287
0,38056700,16.2442371,20.39890911,9.018023491,13.54145191,,15.384615384615385,,,0.754188143182299,,,,15.837119721320875,,,,0.048500881834215165,,,
0,38073500,16.2442371,20.39890911,9.018023491,13.54145191,,18.307692307692307,,13.0,0.8974838903869358,,,0.9600152248371423,24.434403739175725,,,40.84505669312832,0.22486772486772486,,,0.23286052009456265
0,38078600,16.2442371,20.39890911,9.018023491,13.54145191,,22.764705882352942,14.5,20.0,1.11597663186769,,1.6078911320724572,1.4769464997494497,37.543265593025616,,71.05262785527009,70.4225218999296,0.7407407407407407,,0.8340807174887892,0.8817966903073287
0,38029200,16.2442371,20.39890911,9.018023491,13.54145191,,15.2,,15.80952380952381,0.7451378854641114,,,1.167491042659089,15.294133362298465,,,52.7162842251098,0.042328042328042326,,,0.5602836879432624
0,38071400,16.2442371,20.39890911,9.018023491,13.54145191,,25.666666666666668,8.5,18.22222222222222,1.2582372188758022,,0.9425568705252334,1.3456623664383875,46.07844332798575,,39.47368306136401,62.9107847045515,0.8950617283950617,,0.17488789237668162,0.7754137115839244
0,38038600,16.2442371,20.39890911,9.018023491,13.54145191,16.46153846153846,,,,,1.01337713554664,,,,43.00697952168421,,,,0.4805194805194805,,
0,38002300,16.2442371,20.39890911,9.018023491,13.54145191,,20.5,,,1.0049557007904133,,,,30.882366752566863,,,,0.4973544973544973,,,
0,38007500,16.2442371,20.39890911,9.018023491,13.54145191,,22.25,,,1.0907446020773999,,,,36.02942494746681,,,,0.6878306878306878,,,
0,38021900,16.2442371,20.39890911,9.018023491,13.54145191,,18.16,,12.710843373493976,0.8902436842123858,,,0.9386617814672708,24.000014651957798,,,39.62326811315718,0.20987654320987653,,,0.20094562647754138
0,38054000,16.2442371,20.39890911,9.018023491,13.54145191,,16.5,,,0.8088667835630157,,,,19.11766230708128,,,,0.08289241622574955,,,
0,38066600,16.2442371,20.39890911,9.018023491,13.54145191,,16.957142857142856,14.333333333333334,13.5,0.831276945531861,,1.5894096248072564,0.9969388873308785,20.462199957993914,,70.17543494432826,42.95773277932841,0.10405643738977072,,0.8004484304932735,0.29550827423167847
0,38052900,16.2442371,20.39890911,9.018023491,13.54145191,16.55,24.875,11.666666666666666,15.183333333333334,1.2194279540078796,1.0188228537984096,1.2937055085640459,1.1212485510597907,43.75001223981672,43.40907726113484,56.140348369258874,50.07040893620206,0.8765432098765432,0.4935064935064935,0.47533632286995514,0.491725768321513
0,38077800,16.2442371,20.39890911,9.018023491,13.54145191,,23.3125,14.0,15.521739130434783,1.1428307207159274,,1.552446610276855,1.146238913935986,39.15442456579892,,68.42104912244457,51.500292606137485,0.8024691358024691,,0.7443946188340808,0.5224586288416075
